"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","RoofMatl","Exterior1st","Exterior2nd","ExterQual","ExterCond","Foundation","BsmtQual","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","1stFlrSF","2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageFinish","GarageCars","GarageArea","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","3SsnPorch","ScreenPorch","PoolArea","PoolQC","MiscVal","MoSold","YrSold","SaleType","SaleCondition","YrSold_YearBuilt","YearRemodel_YearBuilt","YrSold_YearRemodel"
"471",120,4,NA,6820,2,NA,1,4,1,1,22,3,3,5,3,8,5,1985,1985,2,2,7,7,3,5,3,3,368,1120,0,1488,2,5,2,1502,0,0,1502,1,0,1,1,1,1,3,4,7,0,2,2,528,3,0,54,0,0,140,0,NA,0,6,2010,9,5,25,0,25
"472",60,4,92,11952,2,NA,4,4,5,1,17,4,3,1,6,7,6,1977,1977,5,7,15,11,4,5,2,3,0,0,808,808,2,5,2,1161,808,0,1969,0,0,2,1,3,1,4,8,7,1,2,2,534,3,0,0,0,0,276,0,NA,0,11,2007,9,5,30,0,30
"473",180,5,35,3675,2,NA,4,4,5,1,8,3,3,5,8,6,5,2005,2005,2,2,13,14,4,5,3,3,459,0,88,547,2,1,2,1072,0,0,1072,1,0,1,0,2,1,4,5,7,0,2,2,525,3,0,28,0,0,0,0,NA,0,6,2008,9,5,3,0,3
"474",20,4,110,14977,2,NA,1,4,5,1,16,3,3,1,3,8,5,2006,2007,2,2,13,14,3,5,3,1,1350,0,626,1976,2,1,2,1976,0,0,1976,1,0,2,0,2,1,3,7,7,1,2,3,908,3,250,63,0,0,0,0,NA,0,7,2007,7,6,1,1,0
"475",120,4,41,5330,2,NA,4,4,5,1,22,3,3,5,3,8,5,2000,2000,2,2,6,6,3,5,3,3,1196,0,298,1494,2,1,2,1652,0,0,1652,1,0,2,0,2,1,1,6,7,0,2,2,499,3,96,48,0,0,0,0,NA,0,8,2007,9,5,7,0,7
"476",20,4,80,8480,2,NA,4,4,1,1,19,3,3,1,3,5,6,1963,1963,4,2,7,7,4,5,2,4,630,0,340,970,2,5,2,970,0,0,970,1,0,1,0,2,1,4,5,7,0,3,2,624,3,0,24,0,0,192,0,NA,0,7,2007,9,5,44,0,44
"477",20,4,75,13125,2,NA,4,4,5,2,6,3,3,1,3,6,5,1997,1998,2,2,13,14,4,5,3,3,994,0,484,1478,2,1,2,1493,0,0,1493,1,0,2,0,3,1,3,7,7,1,1,2,508,3,140,39,0,0,0,0,NA,0,4,2008,9,5,11,1,10
"478",60,4,105,13693,2,NA,4,4,5,1,16,3,3,1,6,9,5,2006,2006,4,2,13,14,1,5,3,3,0,0,2153,2153,2,1,2,2069,574,0,2643,0,0,2,1,3,1,1,9,7,1,1,3,694,3,414,84,0,0,0,0,NA,0,3,2007,9,5,1,0,1
"479",20,4,79,10637,2,NA,4,4,5,1,6,3,3,1,3,8,5,2007,2008,4,2,13,14,3,5,3,1,1288,0,417,1705,2,1,2,1718,0,0,1718,1,0,2,0,3,1,3,7,7,1,2,3,826,3,208,44,0,0,0,0,NA,0,9,2009,9,5,2,1,1
"480",30,5,50,5925,2,NA,4,1,5,1,18,3,3,1,3,4,7,1937,2000,4,2,12,13,4,5,1,2,168,0,739,907,2,5,2,1131,0,0,1131,0,0,1,0,2,1,4,7,7,0,3,2,672,3,0,72,0,0,0,0,NA,0,3,2007,9,3,70,63,7
"481",20,4,98,16033,2,NA,1,4,3,1,16,3,3,1,3,9,5,2004,2005,4,2,13,14,3,5,3,1,1261,0,572,1833,2,1,2,1850,0,0,1850,1,0,2,0,3,1,3,8,7,1,1,3,772,3,519,112,0,0,0,0,NA,0,3,2006,9,5,2,1,1
"482",20,4,72,11846,2,NA,1,2,5,1,16,3,3,1,3,9,5,2003,2004,4,2,13,14,3,5,3,1,1567,0,225,1792,2,1,2,1792,0,0,1792,1,0,2,0,2,1,1,6,7,1,1,3,874,3,206,49,0,0,0,0,NA,0,8,2006,9,5,3,1,2
"483",70,5,50,2500,2,3,4,4,1,1,18,3,3,1,6,7,8,1915,2005,2,2,12,13,3,5,3,4,299,0,611,910,2,1,2,916,910,0,1826,1,0,1,1,4,1,1,7,4,1,3,1,164,3,0,0,0,0,0,0,NA,0,6,2009,9,5,94,90,4
"484",120,5,32,4500,2,NA,4,4,3,1,12,3,3,4,3,6,5,1998,1998,4,2,13,14,4,5,3,1,897,0,319,1216,2,1,2,1216,0,0,1216,1,0,2,0,2,1,4,5,7,0,3,2,402,3,0,125,0,0,0,0,NA,0,5,2006,9,5,8,0,8
"485",20,4,NA,7758,2,NA,1,4,1,1,19,3,3,1,3,5,7,1962,2001,2,2,7,11,4,3,2,4,588,0,411,999,2,3,2,999,0,0,999,1,0,1,0,3,1,3,6,7,0,3,1,264,3,0,132,0,0,0,0,NA,0,3,2007,9,5,45,39,6
"486",20,4,80,9600,2,NA,4,4,5,1,13,3,3,1,3,5,7,1950,2007,2,2,9,9,3,5,2,4,607,0,506,1113,2,3,2,1113,0,0,1113,0,0,1,0,3,1,3,5,7,1,3,1,264,3,0,80,120,0,0,0,NA,0,7,2009,9,5,59,57,2
"487",20,4,79,10289,2,NA,4,4,5,1,13,3,3,1,3,5,7,1965,1965,4,2,9,9,4,5,2,4,836,0,237,1073,2,5,2,1073,0,0,1073,1,0,1,1,3,1,4,6,7,0,2,2,515,3,0,0,0,0,0,0,NA,0,6,2007,9,5,42,0,42
"488",20,4,70,12243,2,NA,1,4,5,1,17,3,3,1,3,5,6,1971,1971,2,2,10,11,4,5,2,3,998,0,486,1484,2,3,2,1484,0,0,1484,0,0,2,0,3,1,4,7,7,1,3,2,487,3,224,0,0,0,180,0,NA,0,2,2007,9,5,36,0,36
"489",190,4,60,10800,2,NA,4,4,1,1,18,3,3,2,1,5,4,1900,1970,2,2,14,15,4,2,2,4,664,0,290,954,2,5,1,1766,648,0,2414,0,0,2,0,3,2,4,10,5,1,3,2,520,1,142,0,0,0,0,0,NA,0,5,2006,3,5,106,70,36
"490",180,5,21,1526,2,NA,4,4,5,1,11,3,3,4,7,4,8,1970,2002,2,2,6,6,4,3,2,3,515,0,115,630,2,5,2,630,0,0,630,1,0,1,0,1,1,3,3,7,0,3,1,286,3,0,0,0,0,0,0,NA,0,5,2009,9,5,39,32,7
"491",160,5,NA,2665,2,NA,4,4,5,1,11,3,3,5,6,5,6,1976,1976,2,2,6,6,4,5,3,3,0,0,264,264,2,5,2,616,688,0,1304,0,0,1,1,3,1,4,4,7,1,1,1,336,3,141,24,0,0,0,0,NA,0,6,2008,9,5,32,0,32
"492",50,4,79,9490,2,NA,4,4,5,1,13,1,3,1,1,6,7,1941,1950,2,2,14,15,4,5,2,4,403,165,238,806,2,5,2,958,620,0,1578,1,0,1,0,3,1,2,5,7,2,3,1,240,3,0,0,32,0,0,0,NA,0,8,2006,9,5,65,9,56
"493",60,4,105,15578,2,NA,1,4,1,1,9,3,3,1,6,6,5,2006,2006,2,2,13,14,3,5,3,3,0,0,728,728,2,3,2,728,728,0,1456,0,0,2,1,3,1,4,8,7,0,2,2,429,3,0,0,0,0,0,0,NA,0,5,2006,7,6,0,0,0
"494",20,4,70,7931,2,NA,4,4,5,1,13,3,3,1,3,5,6,1960,1960,2,2,4,15,4,5,2,4,374,532,363,1269,2,5,2,1269,0,0,1269,0,0,1,1,3,1,4,6,7,1,3,1,308,3,0,0,0,0,0,0,NA,0,6,2008,9,5,48,0,48
"495",30,5,50,5784,2,NA,4,4,5,1,18,1,3,1,3,5,8,1938,1996,2,2,9,9,4,5,1,2,0,0,190,190,2,3,2,886,0,0,886,0,0,1,0,2,1,4,4,7,0,3,1,273,3,144,20,80,0,0,0,NA,0,12,2009,9,5,71,58,13
"496",30,1,60,7879,2,NA,4,4,5,1,10,3,3,1,3,4,5,1920,1950,2,2,14,15,4,5,2,4,495,0,225,720,2,5,1,720,0,0,720,0,0,1,0,2,1,4,4,7,0,NA,0,0,1,0,523,115,0,0,0,NA,0,11,2009,9,1,89,30,59
"497",20,4,NA,12692,2,NA,1,4,5,1,14,3,3,1,3,8,5,1992,1993,4,2,4,4,3,5,3,3,1231,0,1969,3200,2,1,2,3228,0,0,3228,1,0,3,0,4,1,3,10,7,1,2,2,546,3,264,75,291,0,0,0,NA,0,5,2007,9,5,15,1,14
"498",50,4,60,9120,2,3,4,4,5,1,4,3,3,1,1,7,6,1925,1950,2,2,14,15,4,3,3,4,329,0,697,1026,2,1,2,1133,687,0,1820,1,0,2,0,4,1,4,8,7,0,3,1,240,1,0,100,0,0,0,0,NA,0,6,2008,9,5,83,25,58
"499",20,4,65,7800,2,NA,4,4,5,1,19,3,3,1,3,5,7,1967,2004,4,2,7,7,4,5,3,4,450,0,414,864,2,1,2,899,0,0,899,0,0,1,0,3,1,3,5,7,0,1,1,288,3,64,0,0,0,0,0,NA,0,6,2009,9,5,42,37,5
"500",20,4,70,7535,2,NA,1,4,5,1,13,3,3,1,3,5,7,1958,1985,2,2,9,9,4,5,2,4,111,279,522,912,2,2,2,912,0,0,912,0,1,1,0,2,1,4,5,7,0,1,1,297,3,12,285,0,0,0,0,NA,480,6,2007,9,5,49,27,22
"501",160,5,21,1890,2,NA,4,4,5,1,3,3,3,4,6,6,5,1973,1973,2,2,7,7,4,5,2,4,356,0,316,672,2,5,2,672,546,0,1218,0,0,1,1,3,1,4,7,7,0,3,1,264,3,144,28,0,0,0,0,NA,0,5,2007,9,5,34,0,34
"502",60,2,75,9803,2,NA,4,4,5,1,21,3,3,1,6,7,5,2005,2005,2,2,13,14,3,5,3,3,400,0,466,866,2,3,2,866,902,0,1768,0,0,2,1,3,1,3,7,7,0,2,2,603,3,0,108,0,0,0,0,NA,0,2,2008,9,5,3,0,3
"503",20,4,70,9170,2,NA,4,4,1,1,8,2,3,1,3,5,7,1965,1965,4,2,9,9,4,5,2,4,698,96,420,1214,2,1,2,1214,0,0,1214,1,0,1,0,2,1,4,6,7,0,3,2,461,3,0,0,184,0,0,0,NA,400,4,2007,9,5,42,0,42
"504",20,4,100,15602,2,NA,1,4,5,1,7,3,3,1,3,7,8,1959,1997,2,2,4,15,4,5,2,4,1247,0,254,1501,2,5,2,1801,0,0,1801,1,0,2,0,1,1,4,6,7,2,1,2,484,3,0,54,0,0,161,0,NA,0,3,2010,9,5,51,38,13
"505",160,4,24,2308,2,NA,4,4,5,1,15,3,3,5,6,6,5,1974,1974,2,2,10,3,4,5,2,4,257,495,103,855,2,5,2,855,467,0,1322,0,1,2,1,3,1,4,6,7,1,3,2,440,3,260,0,0,0,0,0,NA,0,6,2009,9,5,35,0,35
"506",90,5,60,7596,2,2,4,4,5,1,18,1,3,3,6,5,5,1952,1952,4,2,14,15,4,5,2,4,0,0,960,960,2,3,2,960,1000,0,1960,0,0,2,0,4,2,4,10,7,0,3,2,400,1,0,0,0,0,0,0,NA,0,7,2009,1,5,57,0,57
"507",60,4,80,9554,2,NA,1,4,5,1,20,3,3,1,6,8,5,1993,1994,2,2,13,14,3,5,3,3,380,0,397,777,2,1,2,1065,846,0,1911,0,0,2,1,3,1,3,8,7,1,2,2,471,3,182,81,0,0,0,0,NA,0,9,2006,9,5,13,1,12
"508",20,2,75,7862,2,NA,1,4,5,1,21,3,3,1,3,6,5,2009,2009,2,2,13,14,3,5,3,3,27,0,1191,1218,2,1,2,1218,0,0,1218,0,0,2,0,2,1,3,4,7,0,1,2,676,3,0,102,0,0,0,0,NA,0,9,2009,7,6,0,0,0
"509",70,5,60,9600,2,NA,4,4,5,1,18,3,3,1,6,7,9,1928,2005,3,2,9,9,4,1,1,4,141,0,548,689,2,1,2,689,689,0,1378,0,0,2,0,3,1,3,7,7,1,3,2,360,1,0,0,116,0,0,0,NA,0,10,2008,9,5,80,77,3
"510",20,4,80,9600,2,NA,4,4,1,1,13,3,3,1,3,5,6,1959,1959,2,2,9,9,4,5,2,4,991,0,50,1041,2,1,2,1041,0,0,1041,1,0,1,0,3,1,4,6,7,0,2,1,270,3,224,88,0,0,0,0,NA,0,7,2009,9,5,50,0,50
"511",20,4,75,14559,2,NA,4,4,5,1,13,3,3,1,3,5,7,1951,2000,4,2,14,15,3,5,2,4,650,180,178,1008,2,1,2,1363,0,0,1363,1,0,1,0,2,1,4,6,3,2,3,1,288,3,324,42,0,0,168,0,NA,2000,6,2009,9,5,58,49,9
"512",120,4,40,6792,2,NA,1,4,5,1,16,3,3,5,3,7,5,2005,2006,2,2,13,14,3,5,3,3,0,0,1368,1368,2,1,2,1368,0,0,1368,0,0,2,0,2,1,3,6,7,1,2,2,474,3,132,35,0,0,0,0,NA,0,3,2006,7,6,1,1,0
"513",20,4,70,9100,2,NA,4,4,1,1,13,2,3,1,3,5,5,1958,1958,2,2,13,14,4,5,2,4,521,174,169,864,2,5,2,864,0,0,864,1,0,1,0,3,1,4,5,7,0,3,2,624,3,0,0,0,0,0,0,NA,0,7,2006,9,5,48,0,48
"514",20,4,71,9187,2,NA,4,1,1,1,12,3,3,1,3,6,5,1983,1983,2,2,13,14,4,3,3,4,336,0,748,1084,2,5,2,1080,0,0,1080,0,0,1,1,3,1,4,5,7,0,3,2,484,3,120,0,158,0,0,0,NA,0,6,2007,9,5,24,0,24
"515",45,4,55,10594,2,NA,4,4,5,1,7,3,3,1,2,5,5,1926,1950,2,2,14,15,4,5,1,4,0,0,768,768,4,2,1,789,0,0,789,0,0,1,0,2,1,4,5,7,0,3,1,200,3,0,0,112,0,0,0,NA,0,6,2007,9,5,81,24,57
"516",20,4,94,12220,2,NA,4,4,5,1,16,3,3,1,3,10,5,2009,2009,4,2,6,6,1,5,2,1,1436,0,570,2006,2,1,2,2020,0,0,2020,1,0,2,1,3,1,1,9,7,1,1,3,900,3,156,54,0,0,0,0,NA,0,9,2009,7,6,0,0,0
"517",80,4,NA,10448,2,NA,1,4,1,1,17,3,3,1,8,6,6,1972,1972,2,2,7,7,4,5,2,4,0,0,689,689,2,5,2,1378,741,0,2119,0,0,2,1,3,1,4,7,7,1,2,2,583,3,0,104,0,0,0,0,NA,0,8,2009,1,1,37,0,37
"518",60,4,79,10208,2,NA,1,4,5,1,14,3,3,1,6,7,5,1996,1997,2,2,13,14,3,5,3,3,0,0,1264,1264,2,1,2,1277,1067,0,2344,0,0,2,1,3,1,3,7,7,1,2,3,889,3,220,0,0,0,0,0,NA,0,7,2009,9,5,13,1,12
"519",60,4,NA,9531,2,NA,1,4,2,1,6,3,3,1,6,6,5,1998,1998,2,2,13,14,4,5,3,3,706,0,88,794,2,1,2,882,914,0,1796,1,0,2,1,3,1,4,7,7,0,2,2,546,3,0,36,0,0,0,0,NA,0,5,2007,9,5,9,0,9
"520",70,4,53,10918,2,NA,4,4,5,1,7,3,3,1,6,7,9,1926,2004,3,2,9,9,3,5,1,3,0,0,1276,1276,2,1,2,1276,804,0,2080,0,0,1,1,3,1,3,9,7,2,3,1,282,3,0,0,0,0,145,0,NA,0,6,2009,9,5,83,78,5
"521",190,4,60,10800,2,2,4,4,5,1,18,3,3,2,6,4,7,1900,2000,2,2,9,9,4,5,1,NA,0,0,0,0,2,5,1,694,600,0,1294,0,0,2,0,3,2,4,7,7,0,NA,0,0,1,220,114,210,0,0,0,NA,0,8,2008,9,5,108,100,8
"522",20,4,90,11988,2,NA,1,4,1,1,13,2,3,1,3,6,6,1957,1957,2,2,13,14,4,5,2,4,777,0,467,1244,2,1,2,1244,0,0,1244,0,0,1,1,3,1,4,6,7,2,3,1,336,3,0,40,0,0,0,0,NA,0,5,2007,9,5,50,0,50
"523",50,5,50,5000,2,NA,4,4,1,1,4,2,3,1,1,6,7,1947,1950,2,2,6,6,4,3,2,4,399,0,605,1004,2,1,2,1004,660,0,1664,0,0,2,0,3,1,4,7,7,2,3,2,420,3,0,24,36,0,0,0,NA,0,10,2006,9,5,59,3,56
"524",60,4,130,40094,2,NA,1,1,5,1,8,5,5,1,6,10,5,2007,2008,4,2,6,6,1,5,3,1,2260,0,878,3138,2,1,2,3138,1538,0,4676,1,0,3,1,3,1,1,11,7,1,1,3,884,3,208,406,0,0,0,0,NA,0,10,2007,7,6,0,1,-1
"525",60,4,95,11787,2,NA,1,4,5,1,14,3,3,1,6,7,5,1996,1997,2,2,13,14,3,5,3,3,719,0,660,1379,2,1,2,1383,1015,0,2398,1,0,2,1,3,1,3,8,7,1,1,3,834,3,239,60,0,0,0,0,NA,0,8,2007,9,5,11,1,10
"526",20,2,62,7500,2,3,4,4,5,1,21,3,3,1,3,7,5,2005,2005,2,2,13,14,3,5,3,3,0,0,1257,1257,2,1,2,1266,0,0,1266,0,0,2,0,3,1,3,6,7,1,3,2,453,3,38,144,0,0,0,0,NA,0,4,2006,9,5,1,0,1
"527",20,4,70,13300,2,NA,4,4,5,1,13,3,3,1,3,5,7,1956,2000,4,2,14,15,4,5,2,3,377,0,551,928,2,5,2,928,0,0,928,0,0,1,0,2,1,4,4,7,0,3,1,252,3,261,0,156,0,0,0,NA,0,6,2007,9,5,51,44,7
"528",60,4,67,14948,2,NA,1,4,5,1,16,3,3,1,6,9,5,2008,2008,4,2,13,14,1,5,3,1,1330,0,122,1452,2,1,2,1476,1237,0,2713,1,0,2,1,3,1,1,11,7,1,1,3,858,3,126,66,0,0,0,0,NA,0,11,2008,7,6,0,0,0
"529",30,4,58,9098,2,NA,1,4,5,1,8,3,3,1,3,4,7,1920,2002,2,2,14,15,4,5,1,4,348,0,180,528,2,1,2,605,0,0,605,1,0,1,0,2,1,4,5,7,0,NA,0,0,1,0,0,144,0,0,0,NA,0,7,2007,9,5,87,82,5
"530",20,4,NA,32668,2,NA,1,4,2,1,7,3,3,1,3,6,3,1957,1975,4,2,14,12,3,5,3,4,1219,0,816,2035,2,5,2,2515,0,0,2515,1,0,3,0,4,2,4,9,1,2,2,2,484,3,0,0,200,0,0,0,NA,0,3,2007,9,3,50,18,32
"531",80,4,85,10200,2,NA,4,4,5,1,24,3,3,1,8,6,5,1988,1989,2,2,7,7,3,5,2,3,783,0,678,1461,2,1,2,1509,0,0,1509,1,0,2,0,3,1,3,5,7,1,2,2,600,3,224,0,0,0,0,0,NA,0,8,2008,9,1,20,1,19
"532",70,5,60,6155,2,NA,1,4,4,1,4,9,2,1,6,6,8,1920,1999,2,2,14,15,4,5,1,2,0,0,611,611,2,1,2,751,611,0,1362,0,0,2,0,3,1,4,6,7,0,1,2,502,3,0,0,84,0,0,0,NA,0,6,2008,9,5,88,79,9
"533",20,4,60,7200,2,NA,4,4,5,1,13,3,3,1,3,5,7,1955,2007,2,2,13,14,4,5,4,NA,0,0,0,0,2,1,2,827,0,0,827,0,0,1,0,2,1,4,5,5,1,3,1,392,3,0,0,0,0,0,0,NA,0,4,2010,9,5,55,52,3
"534",20,4,50,5000,2,NA,4,3,5,2,4,3,3,1,3,1,3,1946,1950,2,2,13,14,2,2,4,NA,0,0,0,0,2,2,1,334,0,0,334,0,0,1,0,1,1,2,2,7,0,NA,0,0,1,0,0,0,0,0,0,NA,0,1,2007,9,5,61,4,57
"535",60,4,74,9056,2,NA,1,4,5,1,9,3,3,1,6,8,5,2004,2004,2,2,13,14,3,5,3,1,0,0,707,707,2,1,2,707,707,0,1414,0,0,2,1,3,1,3,6,7,1,1,2,403,3,100,35,0,0,0,0,NA,0,10,2006,9,5,2,0,2
"536",190,4,70,7000,2,NA,4,4,5,1,8,3,3,2,6,5,7,1910,1991,2,2,9,9,4,5,2,3,969,0,148,1117,2,5,2,820,527,0,1347,1,0,1,0,3,1,4,5,7,0,NA,0,0,1,85,0,148,0,0,0,NA,0,1,2008,9,5,98,81,17
"537",60,4,57,8924,2,NA,1,4,2,1,6,3,3,1,6,7,5,1998,1999,2,2,13,14,4,5,3,3,0,0,880,880,2,1,2,880,844,0,1724,0,0,2,1,3,1,3,8,7,0,1,2,527,3,120,155,0,0,0,0,NA,0,7,2008,9,5,10,1,9
"538",20,4,NA,12735,2,NA,1,4,3,1,13,3,3,1,3,4,5,1972,1972,4,2,9,9,4,5,2,4,600,0,264,864,2,5,2,864,0,0,864,0,0,1,0,3,1,4,5,7,0,3,2,576,3,216,0,0,0,0,0,NA,0,4,2008,1,5,36,0,36
"539",20,4,NA,11553,2,NA,1,4,5,1,19,3,3,1,3,5,5,1968,1968,4,2,10,11,4,5,2,4,673,0,378,1051,2,5,2,1159,0,0,1159,0,0,1,1,3,1,4,7,7,1,3,1,336,3,466,0,0,0,0,0,NA,0,7,2006,9,5,38,0,38
"540",20,4,NA,11423,2,NA,4,4,5,1,6,3,3,1,3,8,5,2001,2002,2,2,13,14,3,5,3,3,1358,0,223,1581,2,1,2,1601,0,0,1601,1,0,2,0,3,1,3,6,7,1,2,2,670,3,180,0,0,0,0,0,NA,2000,5,2010,9,5,9,1,8
"541",20,4,85,14601,2,NA,4,4,5,1,24,3,3,1,3,9,5,2006,2006,4,2,13,14,1,5,3,1,1260,0,578,1838,2,1,2,1838,0,0,1838,1,0,2,0,2,1,1,8,7,1,1,3,765,3,270,68,0,0,0,0,NA,0,3,2009,9,5,3,0,3
"542",60,4,NA,11000,2,NA,4,4,3,1,14,3,3,1,6,8,5,2000,2000,2,2,13,14,3,5,3,3,0,0,969,969,2,1,2,997,1288,0,2285,0,0,2,1,4,1,3,8,7,1,1,3,648,3,0,56,0,0,0,0,NA,0,6,2007,9,5,7,0,7
"543",20,4,78,10140,2,NA,4,4,5,1,17,7,3,1,3,7,5,1998,1999,4,2,13,14,3,5,3,1,144,1127,379,1650,2,1,2,1680,0,0,1680,1,0,2,0,3,1,3,7,1,1,1,2,583,3,78,73,0,0,0,0,NA,0,6,2009,9,5,11,1,10
"544",120,3,34,4058,2,NA,4,4,5,1,13,3,3,5,7,7,5,1998,1998,2,2,9,9,4,5,3,3,584,139,0,723,2,1,2,767,0,0,767,1,0,1,0,1,1,4,4,7,0,1,1,367,3,120,40,0,0,0,0,NA,0,6,2007,9,5,9,0,9
"545",60,4,58,17104,2,NA,1,4,5,1,9,3,3,1,6,7,5,2006,2006,2,2,13,14,3,5,3,3,554,0,100,654,2,1,2,664,832,0,1496,1,0,2,1,3,1,3,7,7,1,2,2,426,3,100,24,0,0,0,0,NA,0,9,2006,7,6,0,0,0
"546",50,4,NA,13837,2,NA,1,4,1,1,17,3,3,1,1,7,5,1988,1988,2,2,7,7,3,3,3,3,1002,202,0,1204,2,3,2,1377,806,0,2183,0,0,2,1,4,1,3,9,7,0,3,3,786,3,0,0,0,0,0,0,NA,0,2,2006,9,5,18,0,18
"547",50,4,70,8737,2,NA,1,1,5,1,4,3,3,1,1,6,7,1923,1950,2,2,4,15,4,5,1,3,300,0,765,1065,2,1,2,915,720,0,1635,0,0,1,1,3,1,4,6,7,1,3,2,440,3,0,38,0,144,0,0,NA,0,5,2007,9,5,84,27,57
"548",85,4,54,7244,2,NA,4,4,5,1,12,3,3,1,7,5,7,1970,1970,2,2,13,14,4,3,2,3,619,0,149,768,2,1,2,768,0,0,768,1,0,1,0,2,1,4,5,7,0,3,2,624,3,104,0,0,0,0,0,NA,0,4,2007,9,5,37,0,37
"549",20,5,49,8235,2,NA,1,2,5,1,18,2,8,1,3,5,7,1955,1995,2,2,9,9,4,3,2,4,180,645,0,825,2,5,2,825,0,0,825,1,0,1,0,2,1,4,4,7,0,2,2,720,3,140,50,0,0,0,0,NA,0,6,2008,9,5,53,40,13
"550",60,2,75,9375,2,NA,4,4,5,1,21,3,3,1,6,7,5,2003,2004,2,2,13,14,3,5,3,3,0,0,912,912,2,1,2,912,1182,0,2094,0,0,2,1,4,1,3,8,7,1,1,2,615,3,182,182,0,0,0,0,NA,0,11,2009,9,5,6,1,5
"551",120,4,53,4043,2,NA,4,4,5,1,15,3,3,5,3,6,6,1977,1977,2,2,10,11,4,5,2,3,559,0,510,1069,2,5,2,1069,0,0,1069,0,0,2,0,2,1,4,4,7,0,2,2,440,3,0,55,0,0,200,0,NA,0,10,2008,1,1,31,0,31
"552",20,5,50,6000,2,NA,4,4,5,1,18,3,3,1,3,5,6,1957,1957,4,2,4,4,4,5,2,4,308,0,620,928,2,3,2,928,0,0,928,0,0,1,0,3,1,4,5,7,0,1,1,288,3,0,0,0,0,0,0,NA,0,6,2008,9,5,51,0,51
"553",20,4,87,11146,2,NA,1,4,5,1,16,3,3,1,3,8,5,2006,2006,2,2,13,14,3,5,3,1,0,0,1709,1709,2,1,2,1717,0,0,1717,0,0,2,0,3,1,3,7,7,1,2,3,908,3,169,39,0,0,0,0,NA,0,7,2009,9,5,3,0,3
"554",20,4,67,8777,2,NA,4,4,5,1,8,2,3,1,3,4,5,1949,2003,2,2,13,14,4,5,2,NA,0,0,0,0,2,1,2,1126,0,0,1126,0,0,2,0,2,1,3,5,7,0,1,2,520,1,0,96,0,0,0,0,NA,0,5,2009,9,5,60,54,6
"555",60,4,85,10625,2,NA,4,4,5,1,16,3,3,1,6,7,5,2003,2004,2,2,13,14,3,5,3,3,866,0,132,998,2,1,2,1006,1040,0,2046,1,0,2,1,3,1,3,8,7,1,2,3,871,3,320,62,0,0,0,0,NA,0,8,2008,9,5,5,1,4
"556",45,5,58,6380,2,NA,4,4,5,1,4,3,3,1,2,5,6,1922,1950,2,2,9,9,4,5,1,4,0,0,993,993,2,5,2,1048,0,0,1048,0,0,1,0,2,1,4,5,7,1,3,1,280,3,0,0,116,0,0,0,NA,0,8,2006,9,5,84,28,56
"557",20,4,69,14850,2,NA,1,4,5,1,13,3,3,1,3,5,5,1957,1957,2,2,14,15,4,5,2,4,895,0,197,1092,2,5,2,1092,0,0,1092,1,0,1,0,2,1,4,6,7,1,1,1,299,3,268,0,0,0,122,0,NA,0,5,2006,9,5,49,0,49
"558",50,1,60,11040,2,NA,4,3,5,2,10,3,3,1,1,4,6,1920,1950,2,2,9,9,4,5,2,4,637,0,0,637,2,3,2,897,439,0,1336,0,0,1,1,3,1,4,7,7,0,3,1,570,3,0,47,120,0,0,0,NA,0,9,2006,1,5,86,30,56
"559",60,4,57,21872,2,NA,2,2,3,1,9,3,3,1,6,7,5,1996,1997,2,2,7,7,4,5,3,3,604,0,125,729,2,1,2,729,717,0,1446,0,1,2,1,3,1,4,6,7,1,3,2,406,3,264,22,0,0,0,0,NA,0,8,2008,9,5,12,1,11
"560",120,4,NA,3196,2,NA,4,4,5,1,1,3,3,5,3,7,5,2003,2004,2,2,13,14,3,5,3,3,0,0,1374,1374,2,1,2,1557,0,0,1557,0,0,2,0,2,1,3,7,7,1,1,2,420,3,143,20,0,0,0,0,NA,0,10,2006,9,5,3,1,2
"561",20,4,NA,11341,2,NA,1,4,5,1,19,3,3,1,3,5,6,1957,1996,4,2,14,15,4,5,2,3,1302,0,90,1392,2,5,2,1392,0,0,1392,1,0,1,1,3,1,4,5,5,1,3,2,528,3,0,0,0,0,95,0,NA,0,5,2010,9,5,53,39,14
"562",20,4,77,10010,2,NA,4,4,5,2,12,3,3,1,3,5,5,1974,1975,2,2,7,7,4,5,2,3,1071,123,195,1389,2,3,2,1389,0,0,1389,1,0,1,0,2,1,4,6,7,1,2,2,418,3,240,38,0,0,0,0,NA,0,4,2006,9,5,32,1,31
